,class,text
1561,notsarc,"['well', 'believe', 'pandion', 'can', 'answer', 'question', ';', 'one', 'can', 'accurately', 'answer', 'know', 'that', 'baldness', 'genetic', 'condition', 'polygenetic', 'ie', 'controlled', 'multiple', 'genes', 'autosomal', 'genes', '[', 'least', 'the', 'bulk', ']', 'not', 'reside', 'the', 'x', 'or', 'chromosomes', 'despite', 'autosomal', 'people', 'appear', 'statistically', 'slightly', 'likely', 'exhibit', 'balness', 'the', 'trait', 'comes', 'mothers', 'side', 'of', 'the', 'family', 'even', 'if', 'we', 'knew', 'precisely', 'genes', 'involved', 'and', 'which', 'of', 'genes', 'kids', 'we', 'still', 'can', 'not', 'tell', 'the', 'likihood', 'of', 'your', 'children', 'being', 'bald', 'the', 'chances', 'of', 'the', 'gene', 'combination', 'being', 'expressed', 'the', 'correct', 'way', 'to', 'cause', 'baldness', 'dependent', 'on', 'age', 'hormone', 'levels', 'stress', 'and', 'probably', 'a', 'variety', 'of', 'environmental', 'conditions']"
1562,notsarc,"['gun', 'control', 'laws', 'design', 'meant', 'kept', 'inner', 'city', 'citizens', 'ie', 'black', 'owning', 'guns', 'liberal', 'terms', '``', 'saturday', 'night', 'special', ""''"", 'racist', 'undertones', 'also', 'since', 'majority', 'gun', 'violence', 'the', 'us', 'minority', 'minority', 'are', 'laws', 'meant', 'to', 'target']"
1563,notsarc,"['one', 'defending', 'nowthe', 'funny', 'part', 'planned', 'parenthood', 'the', 'stats', 'reasons', 'abortion', 'legal', 'legal', 'wait', 'as', 'established', 'the', 'number', 'people', 'died', 'abortions', 'went', 'thousand', 'reason', 'is', 'still', 'accurate', 'is', 'still', 'misleading', 'anymore', 'ideas']"
1564,notsarc,"['thats', 'rub', ':', 'never', 'apart', 'it', 'has', 'course', 'the', 'various', 'versions', 'exist', 'choose', 'put', 'faith', 'the', 'writings', 'of', 'primitive', 'bronze', 'age', 'society', 'prefer', 'to', 'trust', 'a', 'textbook', 'that', 'regularly', 'updated', 'to', 'reflect', 'latest', 'findings', ';', 'our', 'to', 'date', 'and', 'accurate', 'knowledge', 'of', 'the', 'world']"
1565,notsarc,"['actually', 'quite', 'correct', 'misunderstand', 'text', 'book', 'trying', 'make', 'it', 'simple', 'you', 'would', 'understand', 'the', 'text', 'book', 'wasnt', 'simple', 'enough', 'the', 'first', 'record', 'carbonaria', 'was', '1848', 'the', 'discussion', 'you', 'quote', 'was', 'trying', 'to', 'explain', 'quite', 'simply', 'so', 'that', 'you', 'might', 'understand', 'the', 'change', 'took', 'place', 'is', 'record', 'of', 'anyone', 'ever', 'seeing', 'carbonaria', '1848', 'it', 'is', 'probably', 'a', 'safe', 'assumption', 'that', 'occasional', 'mutation', 'caused', 'to', 'born', 'time', 'to', 'time', 'able', 'to', 'reproduce', 'to', 'the', 'extent', 'that', 'they', 'were', 'ever', 'noted', 'before', '1848']"
1566,notsarc,"['domost', 'fossils', 'found', 'surface', 'finds', '--', 'means', 'anything', 'found', 'ground', 'probably', 'contradicts', 'uniformitarian', 'principles', 'every', 'fossil', 'found', 'laying', 'on', 'the', 'ground', 'probably', '--', 'according', 'toe', '--', 'die', 'the', 'time', 'example', 'many', 'mammal', 'bones', 'are', 'found', 'on', 'the', 'surface', '--', 'yet', 'are', 'dinosaur', '``', 'ancient', ""''"", 'bones', 'animals', 'supposedly', 'lived', 'millions', 'years', 'beforehand', 'of', 'course', 'evolutionists', 'come', 'back', 'and', 'claim', '``', 'erosion', ""''"", 'evidence', 'of', 'not', 'to', 'mention', 'rock', 'removed', 'from', 'bone', 'millions', 'of', 'years', 'of', 'cemented', 'to', 'itive', 'got', '900-page', 'book', 'called', '``', 'hidden', 'archeology', ""''"", 'cremo', 'that', 'dives', 'hundreds', 'of', 'fossils', 'and', 'artifacts', 'that', 'are', 'the', '``', 'wrong', ""''"", 'strata', 'assertion', 'blatantly', 'false']"
1567,notsarc,"['dont', 'think', 'justified', 'public', 'alley', 'walk', 'it', 'whenever', 'she', 'wants', 'without', 'justifying', 'anyone']"
1568,notsarc,"['certainly', 'known', 'many', 'scientists', 'mostly', 'biologists', 'similar', 'attitude', 'problem', 'have', 'upside', 'the', 'study', 'glorious', 'naturalistic', 'science', 'informs', 'us', 'of', 'gods', 'creation', 'you', 'trying', 'impose', 'childish', 'version', 'of', 'your', 'god', 'the', 'universe']"
1569,notsarc,"['agree', 'threat', 'us', 'point', 'whether', 'its', 'really', 'caused', 'increaing', 'amount', 'carbon', 'dioxide', 'big', 'the', 'threat', 'ismaybe', 'global', 'warming', 'is', 'a', 'part', 'of', 'process', 'of', 'global', 'climate', 'change', 'occured', 'several', 'times', 'long', 'time', 'ago', 'ie', 'ice', 'age', 'things', 'like', 'thatas', 'far', 'i', 'know', 'global', 'warming', 'is', 'one', 'of', 'the', 'catastrophe', 'which', 'leads', 'to', 'extinction', 'of', 'human', 'beings', 'however', 'might', 'another', 'problems', 'which', 'also', 'big', 'threat', 'to', 'us', 'and', 'creatures', 'the', 'earthanyway', 'im', 'expert', 'of', 'environment', 'i', 'might', 'be', 'wrong', 'but', 'least', 'i', 'say', 'seems', 'there', 'are', 'bad', 'effetcts', 'of', 'global', 'warming', 'as', 'rising', 'sea', 'level', 'abnormal', 'climate', 'pattern', 'things', 'like', 'thatwe', 'something', 'which', 'might', 'not', 'be', 'appropriate', 'way', 'to', 'solve', 'the', 'problem', 'but', 'its', 'surely', 'the', 'beginning']"
1570,notsarc,"['thats', 'subject', 'thread', ':', 'designing', 'solution', 'a', 'problem', 'actually', 'entails']"
1571,notsarc,"['see', 'difference', 'thats', 'obama', 'trying', 'got', 'us', 'to', 'buy', 'the', 'pig', 'firesale', 'is', 'hoping', 'to', 'make', 'money', 'selling', 'back', 'to', 'the', 'original', 'farmer', 'give', 'it', 'to', 'the', 'fieldhands']"
1572,notsarc,"['argue', 'regards', 'whatever', 'argument', 'muster', 'message', 'board', 'i', 'see', 'primarily', '``', 'religious', ""''"", 'argument', 'counter']"
1573,notsarc,"['reason', 'premise', '1', 'logically', 'stand', 'god', 'is', 'first', 'defined', 'the', '``', 'greatest', 'possible', ""''"", 'matter', 'reality', 'considering', 'thing', 'as', 'the', 'greatest', 'possible', 'being', 'that', 'relity', 'must', 'exist', '``', 'greatest', ""''"", 'is', 'a', 'superlative', 'compared', 'all', 'beings', 'that', 'existits', 'like', '``', 'the', 'oldest', 'man', 'alive', ""''"", 'no', 'matter', 'what', 'scenario', 'such', 'a', 'person', 'as', 'the', 'oldest', 'man', 'alive', 'always', 'exist', 'therefore', 'such', 'a', 'man', 'that', 'fits', 'that', 'definition', 'will', 'a', 'necessary', 'existence']"
1574,notsarc,"['people', 'say', 'matter', 'simply', 'legitimate', 'rational', 'basis', 'assertion']"
1575,notsarc,"['think', 'difficult', 'impossible', 'prove', 'negative']"
1576,notsarc,"['want', 'explain', 'you', 'think', 'problem', 'youre', 'going', 'to', 'see', 'much', 'larger', 'change', 'you', 'start', 'fiddling', 'the', 'controls', 'if', 'you', 'replacing', 'bases', 'within', 'the', 'protein', 'coding', 'sequence', '-', 'a', 'lot', 'wouldnt', 'change', 'anything', 'the', 'protein', 'a', 'lot', 'of', 'the', 'changes', 'to', 'the', 'protein', 'wouldnt', 'a', 'significant', 'effect', 'either']"
1577,notsarc,"['see', 'refutations', 'augustines', 'various', 'proofs', 'the', 'details', 'actually', 'interesting', 'since', 'its', 'elementary', 'many', 'disproofs', 'the', 'net', 'addition', 'one', 'novel', 'one', 'seems', 'rather', 'neat', 'one']"
1578,notsarc,"['fair', 'enough', ';', 'simplifying', 'using', 'pro-life', 'dichotomy', 'pro-choice', 'clearly', 'simple', 'with', 'regards', 'religion', 'debate', '-', 'thats', 'fine', 'thread']"
1579,notsarc,"['exactly', 'brings', 'us', 'back', 'square', '1', 'creationism', 'based', 'religion', 'evolution', 'is', 'based', 'on', 'scientific', 'method', 'is', 'proven', 'creationism', 'isnt', 'even', 'near', 'proven', 'would', 'try', 'to', 'impose', 'religious', 'beliefs', 'on', 'public', 'school', 'children']"
1580,notsarc,"['murder', 'would', 'violate', 'common', 'lawpeople', 'free', 'please', 'employer', 'should', 'also', 'be', 'free', 'to', 'employ', 'they', 'see', 'fitwe', 'talking', 'legalized', 'beatingsand', 'are', 'saying', 'gay', 'belief', 'systemor', 'are', 'they', 'born', 'waywhich', 'is', 'itpersonally', 'would', 'never', 'agree', 'to', 'discriminate', 'people', 'being', 'gayhowever', 'they', 'are', 'flaboyantly', 'gay', 'i', 'do', 'favor', 'discriminationthere', 'is', 'need', 'to', 'flaunt', 'as', 'it', 'disturbs', 'peoplebut', 'if', 'they', 'act', 'normal', 'speak', 'normal', 'seem', 'normal', 'then', 'would', 'be', 'no', 'justification', 'for', 'firing', 'book-mosheh', 'thezion']"
1581,notsarc,"['men', 'shouldnt', 'deciding', 'cant', 'get', 'pregnant', 'raped', 'last', 'time', 'mans', 'life', 'was', 'ever', 'risk', 'because', 'wife', 'was', 'pregnant']"
1582,notsarc,"['cant', 'eliminate', 'demand', 'you', 'could', 'try', 'limit', 'supply', 'control', 'access', 'to', 'supply']"
1583,notsarc,"['actually', 'relative', 'every', 'situation', 'especially', '``', 'truth', ""''"", 'espoused', 'religious', 'fundamentalists', 'as', 'as', 'are', 'as', 'many', 'different', 'versions', 'the', 'truth', 'as', 'there', 'religious', 'fundamentalists']"
1584,notsarc,"['well', 'didnt', 'experiences', 'you', 'woman', 'abortion', 'coul', 'have', 'innumerous', 'circumstances', 'experiences']"
1585,notsarc,"['thats', 'true', 'however', 'state', 'reasonable', 'compromise', 'moment']"
1586,notsarc,"['thats', 'second', 'amendment', 'protects', 'the', 'private', 'ownership', 'arms', 'like', 'the', '50', 'bmg', 'powerful', 'weapons']"
1587,notsarc,"['thanks', 'well', 'im', 'resident', 'california', 'currently', 'partner', 'orders', 'virginia', 'allow', 'outside', 'residents', 'to', 'apply', 'a', 'license', 'well', 'considering', 'dc', 'a', 'four', 'hour', 'drive']"
1588,notsarc,"['still', 'proves', 'nothing', 'regards', 'climate', 'change', 'global', 'warming', 'people', 'seem', 'to', 'think', 'global', 'warming', 'to', 'fact', 'that', 'would', 'to', 'stop', 'snowing']"
1589,notsarc,"['pointed', 'quotations', 'survival', 'end', 'of', 'natural', 'selection', 'natural', 'selection', 'is', 'differential', 'reproductive', 'success', 'of', 'organisms', 'favorable', 'suites', 'of', 'characteristics', 'is', 'statistical', 'tendency', 'individual', 'organisms', 'may', 'work', 'survive', 'also', 'work', 'to', 'reproduce', 'thats', 'as', 'close', 'as', 'it', 'gets', 'to', '``', 'purpose', ""''"", 'as', 'know', 'darwins', 'favored', 'term', 'was', 'natural', 'selection', 'never', 'used', 'the', 'phrase', '``', 'survival', 'of', 'the', 'fittest', ""''"", 'without', 'also', 'making', 'a', 'reference', 'to', 'natural', 'selection', 'the', 'opposite', 'is', 'not', 'the', 'case', 'since', 'darwins', 'time', '``', 'survival', 'of', 'the', 'fittest', ""''"", 'rejected', 'evolutionary', 'biologists', 'it', 'is', 'a', 'poor', 'representation', 'of', 'the', 'extent', 'of', 'the', 'theory']"
1590,notsarc,"['state', 'refuses', 'recognise', 'right', 'to', 'commit', 'to', 'legal', 'union', 'denied', 'least', 'one', 'right', 'available', 'to', 'everyone', 'else', 'also', 'affect', 'legal', 'entitlements', 'leo']"
1591,notsarc,"['anything', 'marriage', 'reproduction', 'occurs', 'outside', 'marriage', 'done', 'long', 'man', 'became', 'civilized', 'permitting', 'gay', 'marriages', 'wont', 'decrease', 'numbers', 'increased', 'family', 'planning', 'and', 'birth', 'control']"
1592,notsarc,"['10', 'commandments', 'real', 'time', 'story', 'told', 'recorded', 'the', 'person', 'happened', 'mosesgenesis', 'a', 'history', 'lesson', 'told', 'by', 'a', 'man', 'understanding', 'modern', 'science', 'the', 'language', 'to', 'describe', 'it', 'fashion', 'mosesif', 'god', 'chose', 'to', 'reveal', 'to', 'in', 'special', 'way', 'the', 'origins', 'of', 'the', 'universe', 'you', 'to', 'write', 'for', 'generations', 'to', 'come', 'you', 'would', 'write', 'a', 'different', 'story', 'moses', 'one', 'person', 'views', 'art', 'differently', 'another', 'personi', 'see', 'no', 'duplicity', 'the', 'two']"
1593,notsarc,"['actually', 'jp', 'far', '5', 'states', 'passed', 'gay', 'marriage', 'so', 'every', 'time', 'put', 'vote', 'loseand', 'forcing', 'anyone', 'to', 'accept', 'gay', 'marriage', 'am', 'i', 'forcing', 'voters', 'to', 'attend', 'wedding', 'dare', 'i', 'say', 'a', 'marriage', 'themselvesand', 'i', 'not', 'agree', 'changing', 'image', 'the', 'gay', 'community', 'a', 'whole', 'we', 'not', 'a', 'bunch', 'of', 'promiscuous', 'sex', 'crazed', 'people', 'running', 'aroundwhat', 'i', 'find', 'funny', 'is', 'strait', 'people', 'find', 'how', 'boring', 'we', 'really', 'are', 'how', 'we', 'pay', 'taxes', 'like', 'every', 'joe', 'schmo', 'theyll', 'think', 'nothing', 'more', 'of', 'special', 'rights', 'lolbut', 'actually', 'like', 'i', 'stated', 'earlier', 'in', 'another', 'thread', 'unions', 'constituted', 'the', 'legal', 'rights', 'as', 'married', 'couples', 'i', 'would', 'be', 'content']"
1594,notsarc,"['basis', 'what', 'mean', '``', 'evil', ""''""]"
1595,notsarc,"['made', 'post', 'suggesting', 'a', 'troll', 'removed', 'it', 'seems', 'anyway', 'glad', 'help']"
1596,notsarc,"['soin', 'opinionare', 'saying', 'invading', 'force', 'that', 'you', 'talking', 'aboutwould', 'never', 'bat', 'eye', 'whether', 'people', 'the', 'usa', 'are', 'armed', 'to', 'the', 'teeth', 'pre-war', 'planningsurely', 'country', 'that', 'tried', 'to', 'overtake', 'the', 'usa', 'would', 'suffer', 'severe', 'damage', 'to', 'military', 'in', 'aspectsand', 'even', 'succeededit', 'would', 'still', 'to', 'deal', 'armed', 'citizensare', 'you', 'trying', 'to', 'tell', 'that', 'this', 'not', 'ditterentsureif', 'you', 'dream', 'darth', 'vader', 'size', 'invasionno', 'one', 'stands', 'a', 'chancebut', 'if', 'you', 'put', 'it', 'real', 'world', 'perspectivesay2', 'or', '3', 'of', 'the', 'bigger', 'countries', 'got', 'together', 'decided', 'to', 'take', 'the', 'usai', 'would', 'assume', '``', 'armed', 'citizens', ""''"", 'would', 'a', 'major', 'factor', 'in', 'deciding', 'whether', 'to', 'invade', 'or', 'not']"
1597,notsarc,"['cost', 'many', 'civil', 'rights', 'willing', 'give', 'name', 'less', 'murders', 'year', 'are', 'you', 'perfectly', 'willing', 'to', 'stopped', 'the', 'police', 'a', 'block-by-block', 'basis', 'forced', 'to', 'show', 'identification', 'and', 'traveling', 'papers', 'the', 'the', 'officers', 'on', 'location', 'are', 'pointing', 'guns', 'right', 'at', 'head', 'ready', 'to', 'xxxx', 'you', 'away', 'at', 'the', 'first', 'sign', 'of', 'a', 'twitch', 'you', 'display', 'even', 'a', 'hint', 'of', 'hesitation', 'to', 'complyhow', 'desperately', 'you', 'crave', 'a', 'police', 'state', 'how', 'much', 'do', 'you', 'favor', 'a', 'nationwide', 'curfew', 'violators', 'be', 'arrested', 'by', 'the', 'police', 'and', 'held', 'without', 'legal', 'counsel', 'indefinite', 'period', 'of', 'time', 'do', 'you', 'favor', 'the', 'use', 'of', 'physical', 'and', 'mental', 'torture', 'to', 'force', 'convictions', 'even', 'the', 'innocent']"
1598,notsarc,"['humans', 'born', 'cancer', 'cells', 'already', 'inside', 'im', 'talking', 'cancer', 'im', 'talking', 'about', 'what', 'does', 'first', 'place']"
1599,notsarc,"['really', 'case', 'different', 'state', 'was', 'the', 'guardian', 'although', 'sure', 'happened', 'three', 'reasons1', 'the', 'state', 'florida', 'doesnt', 'believe', '13', 'yr', 'old', 'sex', 'consent', 'couold', 'able', 'cosent', 'to', 'abortion2', 'the', 'state', 'the', 'guardian', 'be', 'able', 'to', 'say', 'she', 'can', 'and', 'cant', 'go', 'as', 'a', 'parent', 'would', 'be', 'able', 'to', 'doand', 'the', 'state', 'has', 'a', 'law', 'taking', 'kids', 'to', 'abortion', 'clinics3', 'abortion', 'is', 'killing', 'a', 'kid', 'maybe', 'that', 'doesnt', 'matter', 'for', ':', '-']"
1600,notsarc,"['americans', 'revolutionary', 'war', 'primarily', 'guerilla', 'war', 'emoticonxgood']"
1601,notsarc,"['axiom', 'bible', 'is', 'infallible', 'problems', 'reading', 'the', 'readers', 'fault', 'whereas', 'is', 'that', 'contradiction', 'implies', 'error', 'kens', 'saying', 'is', 'that', 'cant', 'draw', 'distinction', 'axioms', 'a', 'bible', 'literalist', 'terms', 'of', 'is', 'right', 'because', 'axioms', 'are', 'stated', 'proved', ':', 'axioms', 'define', 'what', 'is', 'rightto', 'reiterate', ':', 'error', 'is', 'in', 'forgetting', 'that', 'the', 'universe', 'operates', 'according', 'axioms', 'whatever', 'may', 'and', 'we', 'judge', 'whether', 'not', 'axioms', 'are', 'congruent']"
1602,notsarc,"['main', 'disagreements', 'fundamentalists', 'theistic', 'evolutionists', 'are', 'and', 'are', 'first', 'primary', 'causes', 'and', 'atheists', 'believe', 'everything', 'second', 'cause', 'first', 'cause', 'intelligence', 'behind', 'it', 'still', 'doesnt', 'make', 'sense', 'theistic', 'evolutionists', 'are', 'agreement', 'with', 'atheists', 'and', 'so', 'far', 'apart', '``', 'fundamentalists', ""''""]"
1603,notsarc,"['become', 'upset', 'merely', 'told', 'ideas', 'were', 'wrong', 'you', 'might', 'point', 'i', 'dont', ';', 'never', 'have', 'far', 'i', 'recall', 'idea', 'cant', 'stupid', 'simple-minded', 'an', 'idea', 'be', 'right', 'or', 'wrong', 'or', 'perhaps', 'partly', 'you', 'describe', 'an', 'idea', 'as', 'stupid', 'you', 'saying', 'wrong', 'one', 'would', 'have', 'to', 'be', 'stupid', 'to', 'think', 'when', 'you', 'describe', 'an', 'idea', 'as', 'simple', 'minded', 'you', 'are', 'saying', 'it', 'is', 'wrong', 'and', 'one', 'would', 'have', 'to', 'be', 'simple-minded', 'to', 'think', 'that']"
1604,notsarc,"['admit', 'i', 'didnt', 'know', 'sermonti', 'first', 'search', 'wikipedia', 'returned', 'ciacco', 'one', 'characters', 'of', 'the', 'divine', 'comedy', 'dante', 'a', 'google', 'search', 'led', 'giuseppe', 'sermonti', 'who', 'written', 'evolution', 'since', '1980', 'known', 'expressing', 'the', 'need', 'for', 'purpose', 'to', 'part', 'of', 'science', 'giving', 'examples', ':', '``', 'the', 'presence', 'of', 'the', 'inducer', 'lactose', 'the', 'cell', 'produces', 'enzyme', 'the', 'purpose', 'of', 'utilizing', 'lactose4', ""''"", 'in', 'case', 'never', 'took', 'biochemistry', 'is', 'an', 'incredibly', 'well', 'understood', 'chemical', 'process', 'requires', 'purpose', 'beyond', 'the', 'interaction', 'of', 'well', 'understood', 'chemicals']"
1605,notsarc,"['state', 'right', 'the', 'big', 'bang', 'didnt', 'h', 'space']"
1606,notsarc,"['think', 'simply', 'socially', 'acceptable', 'women', 'cry', 'openly']"
1607,notsarc,"['actually', 'guy', 'ex-con', 'illegal', 'convicted', 'felon', 'firearms', 'galileo', 'actually', 'helped', 'us', 'helped', 'this', 'proves', 'criminals', 'always', 'refuse', 'to', 'surrender', 'weapons']"
1608,notsarc,"['382', '-', '405', 'dates', 'pope', 'damasus', 'i']"
1609,notsarc,"['think', 'actually', 'states', 'jobthe', 'judiciary', 'need', 'overturn', 'roe', 'v', 'wade', 'to', 'get', 'done', 'thoughwhich', 'doesnt', 'mean', 'becomes', 'illegal']"
1610,notsarc,"['suicide', 'a', 'suicide', 'ever', 'means', 'emoticonrolleyes']"
1611,notsarc,"['im', 'moving', 'goal', 'posts', 'attempt', 'intellectual', 'dishonesty', 'heller', 'individual', 'right', 'protected', 'the', 'constitution', 'dred', 'scott', 'wasnt', 'therefore', 'two', 'cases', 'arent', 'comparable', 'anymore', 'cotton', 'candy', 'scrap', 'metal']"
